"iteration","a","b","cp","N","model","Sobel_z"
857,-0.3,-0.3,-0.2,100,2,1.63639587277336
858,-0.3,-0.3,-0.2,100,1,1.52735683598266
858,-0.3,-0.3,-0.2,100,2,1.81001023417564
859,-0.3,-0.3,-0.2,100,1,1.65680220829799
859,-0.3,-0.3,-0.2,100,2,-0.361899645294113
860,-0.3,-0.3,-0.2,100,1,1.50221620229892
860,-0.3,-0.3,-0.2,100,2,0.895147415880213
861,-0.3,-0.3,-0.2,100,1,2.17355250043632
861,-0.3,-0.3,-0.2,100,2,2.84437453191493
862,-0.3,-0.3,-0.2,100,1,1.91590719979977
862,-0.3,-0.3,-0.2,100,2,0.317233820718776
863,-0.3,-0.3,-0.2,100,1,0.312372350296466
863,-0.3,-0.3,-0.2,100,2,2.16413983102632
864,-0.3,-0.3,-0.2,100,1,2.07308583039999
864,-0.3,-0.3,-0.2,100,2,1.51691101827419
865,-0.3,-0.3,-0.2,100,1,1.98323098781537
865,-0.3,-0.3,-0.2,100,2,0.568608800674054
866,-0.3,-0.3,-0.2,100,1,2.429327304286
866,-0.3,-0.3,-0.2,100,2,0.168447415959443
867,-0.3,-0.3,-0.2,100,1,2.01895638090378
867,-0.3,-0.3,-0.2,100,2,1.89469394982568
868,-0.3,-0.3,-0.2,100,1,1.43286163575213
868,-0.3,-0.3,-0.2,100,2,1.54797718139119
869,-0.3,-0.3,-0.2,100,1,1.56712225113033
869,-0.3,-0.3,-0.2,100,2,2.15173241263292
870,-0.3,-0.3,-0.2,100,1,1.32598406790195
870,-0.3,-0.3,-0.2,100,2,1.18279126935233
871,-0.3,-0.3,-0.2,100,1,1.61572843612215
871,-0.3,-0.3,-0.2,100,2,1.35087422878963
872,-0.3,-0.3,-0.2,100,1,1.83952470626968
872,-0.3,-0.3,-0.2,100,2,0.713817946493228
873,-0.3,-0.3,-0.2,100,1,2.75561714869721
873,-0.3,-0.3,-0.2,100,2,-0.043361490041603
874,-0.3,-0.3,-0.2,100,1,2.59020234887095
874,-0.3,-0.3,-0.2,100,2,2.06015058070275
875,-0.3,-0.3,-0.2,100,1,1.52276434208623
875,-0.3,-0.3,-0.2,100,2,1.27183648874075
876,-0.3,-0.3,-0.2,100,1,1.53209869710936
876,-0.3,-0.3,-0.2,100,2,0.688740574180437
877,-0.3,-0.3,-0.2,100,1,2.58942506297501
877,-0.3,-0.3,-0.2,100,2,-0.897990706440886
878,-0.3,-0.3,-0.2,100,1,1.15466565827104
878,-0.3,-0.3,-0.2,100,2,1.1719555627385
879,-0.3,-0.3,-0.2,100,1,2.6673643513536
879,-0.3,-0.3,-0.2,100,2,1.29637828200787
880,-0.3,-0.3,-0.2,100,1,1.79721258661186
880,-0.3,-0.3,-0.2,100,2,0.53203875616914
881,-0.3,-0.3,-0.2,100,1,2.91542522271708
881,-0.3,-0.3,-0.2,100,2,0.749271804880398
882,-0.3,-0.3,-0.2,100,1,2.09079156716108
882,-0.3,-0.3,-0.2,100,2,1.42386278112471
883,-0.3,-0.3,-0.2,100,1,1.7000527752205
883,-0.3,-0.3,-0.2,100,2,1.97804109949601
884,-0.3,-0.3,-0.2,100,1,1.42395786153171
884,-0.3,-0.3,-0.2,100,2,1.74348382362558
885,-0.3,-0.3,-0.2,100,1,2.23745297048343
885,-0.3,-0.3,-0.2,100,2,0.782270484044333
886,-0.3,-0.3,-0.2,100,1,1.71334869380439
886,-0.3,-0.3,-0.2,100,2,0.812217445172962
887,-0.3,-0.3,-0.2,100,1,2.17115286279063
887,-0.3,-0.3,-0.2,100,2,0.932537544572406
888,-0.3,-0.3,-0.2,100,1,1.98925226676876
888,-0.3,-0.3,-0.2,100,2,1.81528357062637
889,-0.3,-0.3,-0.2,100,1,1.79403901680803
889,-0.3,-0.3,-0.2,100,2,-0.22082985312157
890,-0.3,-0.3,-0.2,100,1,1.45529905998613
890,-0.3,-0.3,-0.2,100,2,0.569955793254992
891,-0.3,-0.3,-0.2,100,1,0.67570263135333
891,-0.3,-0.3,-0.2,100,2,0.149335270250425
892,-0.3,-0.3,-0.2,100,1,2.37527586683115
892,-0.3,-0.3,-0.2,100,2,-1.25807535769439
893,-0.3,-0.3,-0.2,100,1,1.54234699065679
893,-0.3,-0.3,-0.2,100,2,2.24262354452856
894,-0.3,-0.3,-0.2,100,1,1.43381367971203
894,-0.3,-0.3,-0.2,100,2,0.0926083232263043
895,-0.3,-0.3,-0.2,100,1,3.02942858121211
895,-0.3,-0.3,-0.2,100,2,0.238986836463413
896,-0.3,-0.3,-0.2,100,1,1.85525463981749
896,-0.3,-0.3,-0.2,100,2,0.492517510173743
897,-0.3,-0.3,-0.2,100,1,1.87907166713418
897,-0.3,-0.3,-0.2,100,2,0.197514152862232
898,-0.3,-0.3,-0.2,100,1,2.01009165011385
898,-0.3,-0.3,-0.2,100,2,1.23934727337483
899,-0.3,-0.3,-0.2,100,1,1.65855115587344
899,-0.3,-0.3,-0.2,100,2,-0.402265483773653
900,-0.3,-0.3,-0.2,100,1,1.39916909996828
900,-0.3,-0.3,-0.2,100,2,0.874302431799941
901,-0.3,-0.3,-0.2,100,1,2.17336675084045
901,-0.3,-0.3,-0.2,100,2,-1.16355090061498
902,-0.3,-0.3,-0.2,100,1,1.1882726137671
902,-0.3,-0.3,-0.2,100,2,0.45876732184946
903,-0.3,-0.3,-0.2,100,1,1.8339984210435
903,-0.3,-0.3,-0.2,100,2,0.516566155297357
904,-0.3,-0.3,-0.2,100,1,1.75604615178613
904,-0.3,-0.3,-0.2,100,2,1.18967354649624
905,-0.3,-0.3,-0.2,100,1,2.83399126370581
905,-0.3,-0.3,-0.2,100,2,-0.00119904464057402
906,-0.3,-0.3,-0.2,100,1,1.00652644265327
906,-0.3,-0.3,-0.2,100,2,1.45027725186036
907,-0.3,-0.3,-0.2,100,1,2.69537034590497
907,-0.3,-0.3,-0.2,100,2,1.4670608659599
908,-0.3,-0.3,-0.2,100,1,1.58662801908635
908,-0.3,-0.3,-0.2,100,2,-0.185302713273927
909,-0.3,-0.3,-0.2,100,1,1.49823700046337
909,-0.3,-0.3,-0.2,100,2,1.34394633452755
910,-0.3,-0.3,-0.2,100,1,0.979234433693401
910,-0.3,-0.3,-0.2,100,2,1.11942503892044
911,-0.3,-0.3,-0.2,100,1,0.781797900488987
911,-0.3,-0.3,-0.2,100,2,2.00531895620868
912,-0.3,-0.3,-0.2,100,1,2.55547146140253
912,-0.3,-0.3,-0.2,100,2,2.48365510784175
913,-0.3,-0.3,-0.2,100,1,0.707146247361425
913,-0.3,-0.3,-0.2,100,2,0.603593006804109
914,-0.3,-0.3,-0.2,100,1,1.67731923645071
914,-0.3,-0.3,-0.2,100,2,1.02505970073287
915,-0.3,-0.3,-0.2,100,1,2.40864232885134
915,-0.3,-0.3,-0.2,100,2,0.694487481998676
916,-0.3,-0.3,-0.2,100,1,2.03433255324362
916,-0.3,-0.3,-0.2,100,2,1.46877042695945
917,-0.3,-0.3,-0.2,100,1,2.09372770860308
917,-0.3,-0.3,-0.2,100,2,1.36297206955207
918,-0.3,-0.3,-0.2,100,1,1.56557504142609
918,-0.3,-0.3,-0.2,100,2,2.02568367505765
919,-0.3,-0.3,-0.2,100,1,1.17637169972379
919,-0.3,-0.3,-0.2,100,2,0.809623249076127
920,-0.3,-0.3,-0.2,100,1,1.41747459601395
920,-0.3,-0.3,-0.2,100,2,0.740852195264995
921,-0.3,-0.3,-0.2,100,1,0.761847824838814
921,-0.3,-0.3,-0.2,100,2,0.683287081212462
922,-0.3,-0.3,-0.2,100,1,2.19607306367596
922,-0.3,-0.3,-0.2,100,2,1.26656794915108
923,-0.3,-0.3,-0.2,100,1,1.46493349345616
923,-0.3,-0.3,-0.2,100,2,0.951923334079591
924,-0.3,-0.3,-0.2,100,1,2.4456529484691
924,-0.3,-0.3,-0.2,100,2,0.381166544076598
925,-0.3,-0.3,-0.2,100,1,2.12700119733245
925,-0.3,-0.3,-0.2,100,2,-1.09423056667787
926,-0.3,-0.3,-0.2,100,1,1.36420796109998
926,-0.3,-0.3,-0.2,100,2,0.83756931508113
927,-0.3,-0.3,-0.2,100,1,2.15385160084264
927,-0.3,-0.3,-0.2,100,2,0.60715889811156
928,-0.3,-0.3,-0.2,100,1,2.85373665147557
928,-0.3,-0.3,-0.2,100,2,1.54624104869603
929,-0.3,-0.3,-0.2,100,1,2.68172135587441
929,-0.3,-0.3,-0.2,100,2,-0.558166899148307
930,-0.3,-0.3,-0.2,100,1,1.99155208055826
930,-0.3,-0.3,-0.2,100,2,1.17335212617385
931,-0.3,-0.3,-0.2,100,1,1.93580452730379
931,-0.3,-0.3,-0.2,100,2,1.45563944508693
932,-0.3,-0.3,-0.2,100,1,1.53007109637384
932,-0.3,-0.3,-0.2,100,2,-0.399161121237236
933,-0.3,-0.3,-0.2,100,1,2.55580290402255
933,-0.3,-0.3,-0.2,100,2,1.94656935687474
934,-0.3,-0.3,-0.2,100,1,2.12375895619913
934,-0.3,-0.3,-0.2,100,2,1.18528152686818
935,-0.3,-0.3,-0.2,100,1,2.50545042720172
935,-0.3,-0.3,-0.2,100,2,2.00881155110434
936,-0.3,-0.3,-0.2,100,1,1.54380702265289
936,-0.3,-0.3,-0.2,100,2,2.2935333365354
937,-0.3,-0.3,-0.2,100,1,2.25480143180833
937,-0.3,-0.3,-0.2,100,2,0.675371358443297
938,-0.3,-0.3,-0.2,100,1,2.61653812135821
938,-0.3,-0.3,-0.2,100,2,0.734234035911475
939,-0.3,-0.3,-0.2,100,1,2.1970407621442
939,-0.3,-0.3,-0.2,100,2,1.08154501282384
940,-0.3,-0.3,-0.2,100,1,1.53888288270459
940,-0.3,-0.3,-0.2,100,2,-0.425906083590573
941,-0.3,-0.3,-0.2,100,1,1.92723356982473
941,-0.3,-0.3,-0.2,100,2,0.360497715860921
942,-0.3,-0.3,-0.2,100,1,2.56192378120267
942,-0.3,-0.3,-0.2,100,2,-0.659304296612015
943,-0.3,-0.3,-0.2,100,1,1.31748917126127
943,-0.3,-0.3,-0.2,100,2,0.588599014149263
944,-0.3,-0.3,-0.2,100,1,1.88780774254512
944,-0.3,-0.3,-0.2,100,2,1.5518466275011
945,-0.3,-0.3,-0.2,100,1,-0.495262105445931
945,-0.3,-0.3,-0.2,100,2,1.78688515251478
946,-0.3,-0.3,-0.2,100,1,2.27866023753214
946,-0.3,-0.3,-0.2,100,2,1.64175084137704
947,-0.3,-0.3,-0.2,100,1,2.44083563991817
947,-0.3,-0.3,-0.2,100,2,-0.515233916453171
948,-0.3,-0.3,-0.2,100,1,2.94536127038301
948,-0.3,-0.3,-0.2,100,2,0.719950504848916
949,-0.3,-0.3,-0.2,100,1,1.7858855467482
949,-0.3,-0.3,-0.2,100,2,0.181962322306914
950,-0.3,-0.3,-0.2,100,1,2.52373012627664
950,-0.3,-0.3,-0.2,100,2,0.890560902958438
951,-0.3,-0.3,-0.2,100,1,1.35614054876089
951,-0.3,-0.3,-0.2,100,2,-0.703561606410235
952,-0.3,-0.3,-0.2,100,1,1.65777502665021
952,-0.3,-0.3,-0.2,100,2,1.36736326852892
953,-0.3,-0.3,-0.2,100,1,1.91431362493759
953,-0.3,-0.3,-0.2,100,2,1.32640923003762
954,-0.3,-0.3,-0.2,100,1,2.20031496791928
954,-0.3,-0.3,-0.2,100,2,0.485076570654714
955,-0.3,-0.3,-0.2,100,1,2.10887043564012
955,-0.3,-0.3,-0.2,100,2,-0.364648832555111
956,-0.3,-0.3,-0.2,100,1,2.71115096960076
956,-0.3,-0.3,-0.2,100,2,-0.328852048916527
957,-0.3,-0.3,-0.2,100,1,1.74820050569228
957,-0.3,-0.3,-0.2,100,2,-0.145331978598287
958,-0.3,-0.3,-0.2,100,1,1.90837196531835
958,-0.3,-0.3,-0.2,100,2,1.42348593432224
959,-0.3,-0.3,-0.2,100,1,3.2813516247541
959,-0.3,-0.3,-0.2,100,2,1.69843926635153
960,-0.3,-0.3,-0.2,100,1,0.920390542199858
960,-0.3,-0.3,-0.2,100,2,0.892708387717075
961,-0.3,-0.3,-0.2,100,1,2.75013314765044
961,-0.3,-0.3,-0.2,100,2,-0.692848023863414
962,-0.3,-0.3,-0.2,100,1,1.95685777300266
962,-0.3,-0.3,-0.2,100,2,2.21724452183283
963,-0.3,-0.3,-0.2,100,1,2.63131506031094
963,-0.3,-0.3,-0.2,100,2,0.706824828971204
964,-0.3,-0.3,-0.2,100,1,2.18115586809763
964,-0.3,-0.3,-0.2,100,2,0.104826500912509
965,-0.3,-0.3,-0.2,100,1,2.28280442985208
965,-0.3,-0.3,-0.2,100,2,0.207812845959891
966,-0.3,-0.3,-0.2,100,1,1.57781415506074
966,-0.3,-0.3,-0.2,100,2,1.09231374875163
967,-0.3,-0.3,-0.2,100,1,2.05933277861087
967,-0.3,-0.3,-0.2,100,2,0.907131251216735
968,-0.3,-0.3,-0.2,100,1,1.85958822973091
968,-0.3,-0.3,-0.2,100,2,1.45723557100609
969,-0.3,-0.3,-0.2,100,1,1.57422531503967
969,-0.3,-0.3,-0.2,100,2,0.936735787343819
970,-0.3,-0.3,-0.2,100,1,1.93004195376418
970,-0.3,-0.3,-0.2,100,2,1.42424516758218
971,-0.3,-0.3,-0.2,100,1,0.836985066036973
971,-0.3,-0.3,-0.2,100,2,-0.2970541974018
972,-0.3,-0.3,-0.2,100,1,1.32372133942284
972,-0.3,-0.3,-0.2,100,2,1.45121127798026
973,-0.3,-0.3,-0.2,100,1,1.99622360432483
973,-0.3,-0.3,-0.2,100,2,1.19143060617749
974,-0.3,-0.3,-0.2,100,1,1.71828079877275
974,-0.3,-0.3,-0.2,100,2,0.910409250913401
975,-0.3,-0.3,-0.2,100,1,2.12068915798704
975,-0.3,-0.3,-0.2,100,2,1.39487514483464
976,-0.3,-0.3,-0.2,100,1,1.9949733676366
976,-0.3,-0.3,-0.2,100,2,0.73251706178781
977,-0.3,-0.3,-0.2,100,1,0.807605628247671
977,-0.3,-0.3,-0.2,100,2,1.66016203683222
978,-0.3,-0.3,-0.2,100,1,1.20639137400241
978,-0.3,-0.3,-0.2,100,2,0.6924272284357
979,-0.3,-0.3,-0.2,100,1,1.62805305051758
979,-0.3,-0.3,-0.2,100,2,1.89618751953325
980,-0.3,-0.3,-0.2,100,1,2.16120165682565
980,-0.3,-0.3,-0.2,100,2,1.02005207995938
981,-0.3,-0.3,-0.2,100,1,1.71142963305219
981,-0.3,-0.3,-0.2,100,2,1.22592588440514
982,-0.3,-0.3,-0.2,100,1,1.91174416396926
982,-0.3,-0.3,-0.2,100,2,1.85166608606705
983,-0.3,-0.3,-0.2,100,1,1.54700736959259
983,-0.3,-0.3,-0.2,100,2,1.2134237281838
984,-0.3,-0.3,-0.2,100,1,1.97828565956706
984,-0.3,-0.3,-0.2,100,2,2.15857460921144
985,-0.3,-0.3,-0.2,100,1,3.1131206417636
985,-0.3,-0.3,-0.2,100,2,0.642432321187056
986,-0.3,-0.3,-0.2,100,1,1.09908389878635
986,-0.3,-0.3,-0.2,100,2,0.0815336122496089
987,-0.3,-0.3,-0.2,100,1,2.05056100167942
987,-0.3,-0.3,-0.2,100,2,0.0982539521485882
988,-0.3,-0.3,-0.2,100,1,1.54229198209685
988,-0.3,-0.3,-0.2,100,2,0.500052762963129
989,-0.3,-0.3,-0.2,100,1,1.48305806231753
989,-0.3,-0.3,-0.2,100,2,1.0144884651484
990,-0.3,-0.3,-0.2,100,1,2.50879325510545
990,-0.3,-0.3,-0.2,100,2,0.66355039157292
991,-0.3,-0.3,-0.2,100,1,1.73347611498786
991,-0.3,-0.3,-0.2,100,2,0.481508723846047
992,-0.3,-0.3,-0.2,100,1,1.01913629602605
992,-0.3,-0.3,-0.2,100,2,-0.81376912340292
993,-0.3,-0.3,-0.2,100,1,2.18289620236597
993,-0.3,-0.3,-0.2,100,2,1.27497215681568
994,-0.3,-0.3,-0.2,100,1,1.83682248940689
994,-0.3,-0.3,-0.2,100,2,0.519115752678563
995,-0.3,-0.3,-0.2,100,1,0.818115509399824
995,-0.3,-0.3,-0.2,100,2,1.48305790459086
996,-0.3,-0.3,-0.2,100,1,2.07309661442193
996,-0.3,-0.3,-0.2,100,2,1.86157376577373
997,-0.3,-0.3,-0.2,100,1,2.54660921038366
997,-0.3,-0.3,-0.2,100,2,0.800514274655869
998,-0.3,-0.3,-0.2,100,1,1.72678798288433
998,-0.3,-0.3,-0.2,100,2,-0.1390723986974
999,-0.3,-0.3,-0.2,100,1,1.50406123183358
999,-0.3,-0.3,-0.2,100,2,0.557946711082732
1000,-0.3,-0.3,-0.2,100,1,2.43906919163418
1000,-0.3,-0.3,-0.2,100,2,-0.651275948319416
1,-0.3,-0.3,0,100,1,2.07033938542626
1,-0.3,-0.3,0,100,2,-1.87698449075262
2,-0.3,-0.3,0,100,1,1.77587049570768
2,-0.3,-0.3,0,100,2,-0.347587779773377
3,-0.3,-0.3,0,100,1,2.71830119869647
3,-0.3,-0.3,0,100,2,-2.14659056056765
4,-0.3,-0.3,0,100,1,1.49985695509159
4,-0.3,-0.3,0,100,2,-1.38134450319274
5,-0.3,-0.3,0,100,1,0.182760451030293
5,-0.3,-0.3,0,100,2,-0.182003718625238
6,-0.3,-0.3,0,100,1,1.48858758607108
6,-0.3,-0.3,0,100,2,0.620043841440162
7,-0.3,-0.3,0,100,1,2.02275997391199
7,-0.3,-0.3,0,100,2,-1.04889902851383
8,-0.3,-0.3,0,100,1,2.28201168391585
8,-0.3,-0.3,0,100,2,-1.35857259145843
9,-0.3,-0.3,0,100,1,2.39128939888965
9,-0.3,-0.3,0,100,2,0.242112457141461
10,-0.3,-0.3,0,100,1,1.53227959592134
10,-0.3,-0.3,0,100,2,0.930208433641969
11,-0.3,-0.3,0,100,1,1.78326655625934
11,-0.3,-0.3,0,100,2,-0.6174777025852
12,-0.3,-0.3,0,100,1,1.27343348046061
12,-0.3,-0.3,0,100,2,-1.02724807720839
13,-0.3,-0.3,0,100,1,2.13885796503807
13,-0.3,-0.3,0,100,2,-0.391110413518896
14,-0.3,-0.3,0,100,1,1.52189978639582
14,-0.3,-0.3,0,100,2,-0.942338754068978
15,-0.3,-0.3,0,100,1,2.0879558413121
15,-0.3,-0.3,0,100,2,-1.7713271901425
16,-0.3,-0.3,0,100,1,1.27873823865732
16,-0.3,-0.3,0,100,2,-0.492662311527022
17,-0.3,-0.3,0,100,1,2.58429770837855
17,-0.3,-0.3,0,100,2,-2.05160584449709
18,-0.3,-0.3,0,100,1,2.65576975832214
18,-0.3,-0.3,0,100,2,-1.82092500906544
19,-0.3,-0.3,0,100,1,2.38659904178467
19,-0.3,-0.3,0,100,2,-1.67237073220286
20,-0.3,-0.3,0,100,1,1.09337087268705
20,-0.3,-0.3,0,100,2,0.109289596391468
21,-0.3,-0.3,0,100,1,2.0614726936487
21,-0.3,-0.3,0,100,2,-0.0474173750729132
22,-0.3,-0.3,0,100,1,1.57030142281694
22,-0.3,-0.3,0,100,2,-1.27801870489906
23,-0.3,-0.3,0,100,1,1.72095811184845
23,-0.3,-0.3,0,100,2,0.0628113529301993
24,-0.3,-0.3,0,100,1,1.41600062246414
24,-0.3,-0.3,0,100,2,-0.302855356531009
25,-0.3,-0.3,0,100,1,1.08058522187554
25,-0.3,-0.3,0,100,2,0.110482070110857
26,-0.3,-0.3,0,100,1,2.37413871238064
26,-0.3,-0.3,0,100,2,-1.26671445641686
27,-0.3,-0.3,0,100,1,2.52764742447917
27,-0.3,-0.3,0,100,2,-1.24666966558089
28,-0.3,-0.3,0,100,1,2.34348794147221
28,-0.3,-0.3,0,100,2,-0.129747089728808
29,-0.3,-0.3,0,100,1,0.440843721447136
29,-0.3,-0.3,0,100,2,-0.392126611169624
30,-0.3,-0.3,0,100,1,1.76467540810739
30,-0.3,-0.3,0,100,2,-1.30937811640944
31,-0.3,-0.3,0,100,1,2.56006609973993
31,-0.3,-0.3,0,100,2,-1.24621953726478
32,-0.3,-0.3,0,100,1,2.62404984281136
32,-0.3,-0.3,0,100,2,-0.835973505019837
33,-0.3,-0.3,0,100,1,1.51874107781332
33,-0.3,-0.3,0,100,2,-1.11810414305467
34,-0.3,-0.3,0,100,1,3.08571226039287
34,-0.3,-0.3,0,100,2,-1.30537469401104
35,-0.3,-0.3,0,100,1,1.62018006181941
35,-0.3,-0.3,0,100,2,0.0313413268223683
36,-0.3,-0.3,0,100,1,1.87203674206133
36,-0.3,-0.3,0,100,2,-1.63133553208883
37,-0.3,-0.3,0,100,1,2.0577349641843
37,-0.3,-0.3,0,100,2,-0.416845367605488
38,-0.3,-0.3,0,100,1,2.11786713255823
38,-0.3,-0.3,0,100,2,-0.967639175192417
39,-0.3,-0.3,0,100,1,1.23690058602658
39,-0.3,-0.3,0,100,2,-0.767944833304789
40,-0.3,-0.3,0,100,1,2.8540380540817
40,-0.3,-0.3,0,100,2,-1.45333496237917
41,-0.3,-0.3,0,100,1,2.1581506159157
41,-0.3,-0.3,0,100,2,-1.4988865417591
42,-0.3,-0.3,0,100,1,2.66024990335685
42,-0.3,-0.3,0,100,2,-0.355375977122066
43,-0.3,-0.3,0,100,1,1.31719995408284
43,-0.3,-0.3,0,100,2,-1.33461043523228
44,-0.3,-0.3,0,100,1,2.69952198838864
44,-0.3,-0.3,0,100,2,-1.15685405613772
45,-0.3,-0.3,0,100,1,1.46951556453589
45,-0.3,-0.3,0,100,2,-0.0312614764938649
46,-0.3,-0.3,0,100,1,1.99856591494305
46,-0.3,-0.3,0,100,2,-0.0824143648779874
47,-0.3,-0.3,0,100,1,2.80038434059614
47,-0.3,-0.3,0,100,2,-1.19935104896007
48,-0.3,-0.3,0,100,1,2.45115717232143
48,-0.3,-0.3,0,100,2,-1.70600336473498
49,-0.3,-0.3,0,100,1,2.16033218113945
49,-0.3,-0.3,0,100,2,-0.114759100704506
50,-0.3,-0.3,0,100,1,2.36796045973491
50,-0.3,-0.3,0,100,2,0.297215902776716
51,-0.3,-0.3,0,100,1,1.46891398467388
51,-0.3,-0.3,0,100,2,-1.99640234772296
52,-0.3,-0.3,0,100,1,2.27507747396365
52,-0.3,-0.3,0,100,2,-1.09619457406127
53,-0.3,-0.3,0,100,1,1.11244590836511
53,-0.3,-0.3,0,100,2,0.47266808447536
54,-0.3,-0.3,0,100,1,2.85635460177009
54,-0.3,-0.3,0,100,2,0.0666353096226053
55,-0.3,-0.3,0,100,1,2.5389614876715
55,-0.3,-0.3,0,100,2,-0.366181522278714
56,-0.3,-0.3,0,100,1,1.97318582887134
56,-0.3,-0.3,0,100,2,-1.90936907282248
57,-0.3,-0.3,0,100,1,1.82734554832999
57,-0.3,-0.3,0,100,2,-1.65828056578253
58,-0.3,-0.3,0,100,1,2.30056567473024
58,-0.3,-0.3,0,100,2,-1.31144731677241
59,-0.3,-0.3,0,100,1,2.15613817900429
59,-0.3,-0.3,0,100,2,-1.14296882350762
60,-0.3,-0.3,0,100,1,0.905686718390255
60,-0.3,-0.3,0,100,2,0.75576260779214
61,-0.3,-0.3,0,100,1,1.80890786708219
61,-0.3,-0.3,0,100,2,-0.941982529427588
62,-0.3,-0.3,0,100,1,1.74367840643754
62,-0.3,-0.3,0,100,2,-0.284400820065479
63,-0.3,-0.3,0,100,1,1.62815669273913
63,-0.3,-0.3,0,100,2,-1.04405071098502
64,-0.3,-0.3,0,100,1,2.28234463374326
64,-0.3,-0.3,0,100,2,-0.703676460610625
65,-0.3,-0.3,0,100,1,1.5397159816712
65,-0.3,-0.3,0,100,2,-0.520031979031726
66,-0.3,-0.3,0,100,1,2.16500715614368
66,-0.3,-0.3,0,100,2,-1.06757833339852
67,-0.3,-0.3,0,100,1,1.29818798487416
67,-0.3,-0.3,0,100,2,-0.498476141232396
68,-0.3,-0.3,0,100,1,2.77979270004734
68,-0.3,-0.3,0,100,2,-1.81378559680604
69,-0.3,-0.3,0,100,1,2.65470151080066
69,-0.3,-0.3,0,100,2,0.0316974697153041
70,-0.3,-0.3,0,100,1,2.04475971714051
70,-0.3,-0.3,0,100,2,-1.09614861850419
71,-0.3,-0.3,0,100,1,1.89454012392627
71,-0.3,-0.3,0,100,2,0.364367166735283
72,-0.3,-0.3,0,100,1,2.47478502271724
72,-0.3,-0.3,0,100,2,0.67089832477863
73,-0.3,-0.3,0,100,1,-0.0399747325791121
73,-0.3,-0.3,0,100,2,-0.579910412356024
74,-0.3,-0.3,0,100,1,1.6454772840202
74,-0.3,-0.3,0,100,2,-0.434355806675135
75,-0.3,-0.3,0,100,1,1.33483109658944
75,-0.3,-0.3,0,100,2,-0.522000762592376
76,-0.3,-0.3,0,100,1,1.23148447936913
76,-0.3,-0.3,0,100,2,0.0132330439295718
77,-0.3,-0.3,0,100,1,2.6635451251936
77,-0.3,-0.3,0,100,2,-0.193143828027395
78,-0.3,-0.3,0,100,1,3.35407735147257
78,-0.3,-0.3,0,100,2,-1.54896780423977
79,-0.3,-0.3,0,100,1,1.06072933324311
79,-0.3,-0.3,0,100,2,-0.736021305003885
80,-0.3,-0.3,0,100,1,3.22821435280888
80,-0.3,-0.3,0,100,2,-1.15084515268772
81,-0.3,-0.3,0,100,1,2.71558609926562
81,-0.3,-0.3,0,100,2,-1.39996797429249
82,-0.3,-0.3,0,100,1,2.42277611592511
82,-0.3,-0.3,0,100,2,-1.61588828017513
83,-0.3,-0.3,0,100,1,2.20403576934085
83,-0.3,-0.3,0,100,2,-0.321773549427342
84,-0.3,-0.3,0,100,1,2.60543345775288
84,-0.3,-0.3,0,100,2,-1.258215888722
85,-0.3,-0.3,0,100,1,1.34828139837013
85,-0.3,-0.3,0,100,2,0.12443269925562
86,-0.3,-0.3,0,100,1,1.79135261835559
86,-0.3,-0.3,0,100,2,-1.98873360539199
87,-0.3,-0.3,0,100,1,2.82997739237668
87,-0.3,-0.3,0,100,2,-0.214189267015097
88,-0.3,-0.3,0,100,1,3.09404116705394
88,-0.3,-0.3,0,100,2,0.119155257915789
89,-0.3,-0.3,0,100,1,2.16482992030513
89,-0.3,-0.3,0,100,2,-1.63124087617426
90,-0.3,-0.3,0,100,1,2.02527042235867
90,-0.3,-0.3,0,100,2,-1.82972105399547
91,-0.3,-0.3,0,100,1,1.3354482367509
91,-0.3,-0.3,0,100,2,-0.608356143433033
92,-0.3,-0.3,0,100,1,1.65377114607345
92,-0.3,-0.3,0,100,2,-0.909732930200435
93,-0.3,-0.3,0,100,1,1.18754330609767
93,-0.3,-0.3,0,100,2,-1.25387686203226
94,-0.3,-0.3,0,100,1,1.24724636961126
94,-0.3,-0.3,0,100,2,-1.04770538299814
95,-0.3,-0.3,0,100,1,3.65740370036769
95,-0.3,-0.3,0,100,2,-0.643958373877791
96,-0.3,-0.3,0,100,1,1.85730511077829
96,-0.3,-0.3,0,100,2,-0.0778214135228594
97,-0.3,-0.3,0,100,1,2.75511035638157
97,-0.3,-0.3,0,100,2,-1.06087419131453
98,-0.3,-0.3,0,100,1,1.77451555065965
98,-0.3,-0.3,0,100,2,-1.09517354884029
99,-0.3,-0.3,0,100,1,3.16394680795375
99,-0.3,-0.3,0,100,2,-0.970130494777247
100,-0.3,-0.3,0,100,1,1.32590083481325
100,-0.3,-0.3,0,100,2,-0.693973652162134
101,-0.3,-0.3,0,100,1,1.90902539123948
101,-0.3,-0.3,0,100,2,-1.69845399987636
102,-0.3,-0.3,0,100,1,2.71036103324661
102,-0.3,-0.3,0,100,2,-0.820215357097843
103,-0.3,-0.3,0,100,1,2.64481321658536
103,-0.3,-0.3,0,100,2,0.0587010829362696
104,-0.3,-0.3,0,100,1,1.41285956265669
104,-0.3,-0.3,0,100,2,-1.23781993152436
105,-0.3,-0.3,0,100,1,1.68732323608075
105,-0.3,-0.3,0,100,2,1.19024069867476
106,-0.3,-0.3,0,100,1,2.33771203511788
106,-0.3,-0.3,0,100,2,-2.32847981897767
